Form	MemberID	Exp	Geozone	Location	Date	STemp	BTemp	BTime	Start	Visib	AvgDepth	MaxDepth	Current	Habitat	Species	Family	Abundance
5198566	44564	N	21540101	La Muela Angel Rock (Angel de la Guarda)	9/25/22	0	0	62	17	3	5	7	3	7	30	37	3
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	150	23	2
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	60	44	2
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	50	18	2
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	142	23	3
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	58	44	3
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	53	44	1
5198288	74999	N	21540501	La Vela Rock	9/25/22	82	0	55	2	5	7	9	2	1	74	11	2
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	461	69	1
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	137	4	2
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	48	18	2
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	3	36	3
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	32	37	3
5198654	52032	N	21540501	La Vela Rock	9/25/22	86	81	70	14	3	4	7	3	3	134	1	2
5198201	39071	N	21540501	La Vela Rock	9/25/22	0	76	59	14	3	6	9	2	7	3	36	3
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	50	18	3
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	33	37	3
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	141	23	3
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	12	24	1
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	2	36	2
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	3	36	2
5198291	78297	N	21540501	La Vela Rock	9/25/22	82	82	62	14	3	5	7	2	7	9	50	3
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	32	37	4
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	36	37	3
5198654	52032	N	21540501	La Vela Rock	9/25/22	86	81	70	14	3	4	7	3	3	60	44	2
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	30	37	2
5198288	74999	N	21540501	La Vela Rock	9/25/22	82	0	55	2	5	7	9	2	1	84	33	3
5198288	74999	N	21540501	La Vela Rock	9/25/22	82	0	55	2	5	7	9	2	1	58	44	1
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	23	22	2
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	461	69	2
5198201	39071	N	21540501	La Vela Rock	9/25/22	0	76	59	14	3	6	9	2	7	60	44	3
5199133	25096	N	21540501	La Vela Rock	9/25/22	0	80	59	14	3	4	8	3	1	155	45	2
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	91	41	1
5198201	39071	N	21540501	La Vela Rock	9/25/22	0	76	59	14	3	6	9	2	7	58	44	3
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	461	69	2
5198201	39071	N	21540501	La Vela Rock	9/25/22	0	76	59	14	3	6	9	2	7	2	36	2
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	114	44	2
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	111	43	1
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	23	22	3
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	12	24	2
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	7	9	1
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	60	44	2
5198201	39071	N	21540501	La Vela Rock	9/25/22	0	76	59	14	3	6	9	2	7	33	37	3
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	114	44	2
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	461	69	2
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	36	37	2
5198201	39071	N	21540501	La Vela Rock	9/25/22	0	76	59	14	3	6	9	2	7	142	23	4
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	9	50	3
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	50	18	2
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	148	23	2
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	114	44	2
5198288	74999	N	21540501	La Vela Rock	9/25/22	82	0	55	2	5	7	9	2	1	42	28	1
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	8	24	1
5199133	25096	N	21540501	La Vela Rock	9/25/22	0	80	59	14	3	4	8	3	1	148	23	2
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	9	50	3
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	145	23	3
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	42	28	1
5198291	78297	N	21540501	La Vela Rock	9/25/22	82	82	62	14	3	5	7	2	7	60	44	3
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	150	23	2
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	141	23	3
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	9	50	3
5198291	78297	N	21540501	La Vela Rock	9/25/22	82	82	62	14	3	5	7	2	7	12	24	2
5198654	52032	N	21540501	La Vela Rock	9/25/22	86	81	70	14	3	4	7	3	3	137	4	3
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	58	44	3
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	113	44	2
5198654	52032	N	21540501	La Vela Rock	9/25/22	86	81	70	14	3	4	7	3	3	155	45	1
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	60	44	2
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	141	23	2
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	113	44	2
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	111	43	1
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	32	37	4
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	145	23	2
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	150	23	2
5198201	39071	N	21540501	La Vela Rock	9/25/22	0	76	59	14	3	6	9	2	7	128	25	2
5198654	52032	N	21540501	La Vela Rock	9/25/22	86	81	70	14	3	4	7	3	3	50	18	2
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	150	23	2
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	9	50	3
5198201	39071	N	21540501	La Vela Rock	9/25/22	0	76	59	14	3	6	9	2	7	114	44	3
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	33	37	2
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	2	36	2
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	7	9	2
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	12	24	2
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	7	9	2
5199133	25096	N	21540501	La Vela Rock	9/25/22	0	80	59	14	3	4	8	3	1	58	44	3
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	137	4	3
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	142	23	4
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	148	23	2
5198291	78297	N	21540501	La Vela Rock	9/25/22	82	82	62	14	3	5	7	2	7	48	18	3
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	15	10	1
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	19	2	2
5198654	52032	N	21540501	La Vela Rock	9/25/22	86	81	70	14	3	4	7	3	3	33	37	3
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	145	23	3
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	33	37	3
5198288	74999	N	21540501	La Vela Rock	9/25/22	82	0	55	2	5	7	9	2	1	65	19	2
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	25	22	1
5199133	25096	N	21540501	La Vela Rock	9/25/22	0	80	59	14	3	4	8	3	1	128	25	2
5198654	52032	N	21540501	La Vela Rock	9/25/22	86	81	70	14	3	4	7	3	3	15	10	1
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	42	28	1
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	128	25	3
5199133	25096	N	21540501	La Vela Rock	9/25/22	0	80	59	14	3	4	8	3	1	145	23	2
5198201	39071	N	21540501	La Vela Rock	9/25/22	0	76	59	14	3	6	9	2	7	32	37	4
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	112	43	1
5198201	39071	N	21540501	La Vela Rock	9/25/22	0	76	59	14	3	6	9	2	7	15	10	1
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	111	43	1
5198201	39071	N	21540501	La Vela Rock	9/25/22	0	76	59	14	3	6	9	2	7	141	23	3
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	64	19	3
5198291	78297	N	21540501	La Vela Rock	9/25/22	82	82	62	14	3	5	7	2	7	155	45	3
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	3	36	2
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	58	44	2
5198201	39071	N	21540501	La Vela Rock	9/25/22	0	76	59	14	3	6	9	2	7	9	50	4
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	141	23	4
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	112	43	1
5198288	74999	N	21540501	La Vela Rock	9/25/22	82	0	55	2	5	7	9	2	1	100	14	1
5198291	78297	N	21540501	La Vela Rock	9/25/22	82	82	62	14	3	5	7	2	7	49	18	3
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	108	51	1
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	33	37	3
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	59	44	2
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	113	44	3
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	461	69	1
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	142	23	3
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	142	23	3
5199133	25096	N	21540501	La Vela Rock	9/25/22	0	80	59	14	3	4	8	3	1	142	23	3
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	50	18	3
5198654	52032	N	21540501	La Vela Rock	9/25/22	86	81	70	14	3	4	7	3	3	142	23	2
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	150	23	3
5198654	52032	N	21540501	La Vela Rock	9/25/22	86	81	70	14	3	4	7	3	3	64	19	3
5198201	39071	N	21540501	La Vela Rock	9/25/22	0	76	59	14	3	6	9	2	7	148	23	2
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	53	44	1
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	2	36	2
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	141	23	3
5198654	52032	N	21540501	La Vela Rock	9/25/22	86	81	70	14	3	4	7	3	3	148	23	2
5198288	74999	N	21540501	La Vela Rock	9/25/22	82	0	55	2	5	7	9	2	1	108	51	1
5199133	25096	N	21540501	La Vela Rock	9/25/22	0	80	59	14	3	4	8	3	1	3	36	3
5199133	25096	N	21540501	La Vela Rock	9/25/22	0	80	59	14	3	4	8	3	1	30	37	3
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	2	36	2
5198201	39071	N	21540501	La Vela Rock	9/25/22	0	76	59	14	3	6	9	2	7	113	44	3
5198654	52032	N	21540501	La Vela Rock	9/25/22	86	81	70	14	3	4	7	3	3	9	50	3
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	48	18	2
5198291	78297	N	21540501	La Vela Rock	9/25/22	82	82	62	14	3	5	7	2	7	112	43	2
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	148	23	3
5198654	52032	N	21540501	La Vela Rock	9/25/22	86	81	70	14	3	4	7	3	3	12	24	2
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	12	24	2
5198288	74999	N	21540501	La Vela Rock	9/25/22	82	0	55	2	5	7	9	2	1	48	18	2
5198654	52032	N	21540501	La Vela Rock	9/25/22	86	81	70	14	3	4	7	3	3	48	18	2
5198654	52032	N	21540501	La Vela Rock	9/25/22	86	81	70	14	3	4	7	3	3	149	23	1
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	60	44	2
5199133	25096	N	21540501	La Vela Rock	9/25/22	0	80	59	14	3	4	8	3	1	53	44	2
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	48	18	3
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	49	18	3
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	461	69	1
5199133	25096	N	21540501	La Vela Rock	9/25/22	0	80	59	14	3	4	8	3	1	113	44	3
5198288	74999	N	21540501	La Vela Rock	9/25/22	82	0	55	2	5	7	9	2	1	15	10	3
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	49	18	2
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	142	23	3
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	50	18	3
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	32	37	4
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	145	23	3
5198288	74999	N	21540501	La Vela Rock	9/25/22	82	0	55	2	5	7	9	2	1	29	37	1
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	23	22	3
5198654	52032	N	21540501	La Vela Rock	9/25/22	86	81	70	14	3	4	7	3	3	461	69	2
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	64	19	3
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	50	18	4
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	60	44	3
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	36	37	3
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	60	44	3
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	19	2	2
5198201	39071	N	21540501	La Vela Rock	9/25/22	0	76	59	14	3	6	9	2	7	328	51	1
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	12	24	2
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	49	18	3
5199133	25096	N	21540501	La Vela Rock	9/25/22	0	80	59	14	3	4	8	3	1	60	44	2
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	48	18	3
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	23	22	3
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	48	18	3
5199133	25096	N	21540501	La Vela Rock	9/25/22	0	80	59	14	3	4	8	3	1	48	18	3
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	49	18	2
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	48	18	2
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	461	69	2
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	3	36	2
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	42	28	1
5198291	78297	N	21540501	La Vela Rock	9/25/22	82	82	62	14	3	5	7	2	7	33	37	3
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	32	37	3
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	145	23	3
5198288	74999	N	21540501	La Vela Rock	9/25/22	82	0	55	2	5	7	9	2	1	328	51	1
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	137	4	3
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	148	23	2
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	3	36	2
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	53	44	1
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	36	37	2
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	33	37	3
5198291	78297	N	21540501	La Vela Rock	9/25/22	82	82	62	14	3	5	7	2	7	137	4	2
5198291	78297	N	21540501	La Vela Rock	9/25/22	82	82	62	14	3	5	7	2	7	23	22	3
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	41	28	1
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	12	24	2
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	137	4	3
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	141	23	2
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	111	43	1
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	15	10	2
5198291	78297	N	21540501	La Vela Rock	9/25/22	82	82	62	14	3	5	7	2	7	41	28	1
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	9	50	3
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	525	24	1
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	155	45	1
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	137	4	3
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	113	44	2
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	58	44	2
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	48	18	2
5198654	52032	N	21540501	La Vela Rock	9/25/22	86	81	70	14	3	4	7	3	3	2	36	1
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	3	36	3
5198201	39071	N	21540501	La Vela Rock	9/25/22	0	76	59	14	3	6	9	2	7	36	37	2
5198654	52032	N	21540501	La Vela Rock	9/25/22	86	81	70	14	3	4	7	3	3	32	37	3
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	525	24	2
5198291	78297	N	21540501	La Vela Rock	9/25/22	82	82	62	14	3	5	7	2	7	58	44	2
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	463	69	1
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	19	2	2
5199133	25096	N	21540501	La Vela Rock	9/25/22	0	80	59	14	3	4	8	3	1	9	50	3
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	2	36	1
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	58	44	3
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	148	23	2
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	2	36	1
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	19	2	3
5198201	39071	N	21540501	La Vela Rock	9/25/22	0	76	59	14	3	6	9	2	7	63	19	3
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	145	23	2
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	111	43	1
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	59	44	1
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	9	50	3
5198201	39071	N	21540501	La Vela Rock	9/25/22	0	76	59	14	3	6	9	2	7	137	4	3
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	2	36	2
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	112	43	2
5198291	78297	N	21540501	La Vela Rock	9/25/22	82	82	62	14	3	5	7	2	7	142	23	3
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	328	51	1
5198288	74999	N	21540501	La Vela Rock	9/25/22	82	0	55	2	5	7	9	2	1	2	36	2
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	32	37	3
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	23	22	4
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	23	22	2
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	142	23	3
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	148	23	1
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	33	37	2
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	150	23	2
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	137	4	3
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	150	23	2
5198201	39071	N	21540501	La Vela Rock	9/25/22	0	76	59	14	3	6	9	2	7	48	18	3
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	142	23	3
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	15	10	1
5199133	25096	N	21540501	La Vela Rock	9/25/22	0	80	59	14	3	4	8	3	1	328	51	2
5199133	25096	N	21540501	La Vela Rock	9/25/22	0	80	59	14	3	4	8	3	1	137	4	2
5198201	39071	N	21540501	La Vela Rock	9/25/22	0	76	59	14	3	6	9	2	7	23	22	3
5198654	52032	N	21540501	La Vela Rock	9/25/22	86	81	70	14	3	4	7	3	3	49	18	3
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	12	24	2
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	36	37	2
5198654	52032	N	21540501	La Vela Rock	9/25/22	86	81	70	14	3	4	7	3	3	3	36	1
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	9	50	3
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	155	45	2
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	113	44	4
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	128	25	2
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	141	23	3
5199133	25096	N	21540501	La Vela Rock	9/25/22	0	80	59	14	3	4	8	3	1	15	10	2
5198654	52032	N	21540501	La Vela Rock	9/25/22	86	81	70	14	3	4	7	3	3	58	44	2
5199148	49697	N	21540501	La Vela Rock	9/25/22	0	81	60	14	3	5	7	1	1	49	18	3
5198425	61018	N	21540501	La Vela Rock	9/25/22	89	81	63	14	3	6	8	3	7	112	43	1
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	23	22	3
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	155	45	2
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	58	44	3
5198654	52032	N	21540501	La Vela Rock	9/25/22	86	81	70	14	3	4	7	3	3	141	23	2
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	49	18	2
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	19	2	2
5198493	31171	E	21540501	La Vela Rock	9/25/22	84	84	62	14	3	5	8	3	1	58	44	2
5198565	44564	N	21540501	La Vela Rock	9/25/22	0	0	63	14	3	6	8	3	7	137	4	2
5198043	46383	N	21540501	La Vela Rock	9/25/22	0	81	62	14	2	5	6	2	1	113	44	3
5198291	78297	N	21540501	La Vela Rock	9/25/22	82	82	62	14	3	5	7	2	7	32	37	3
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	3	36	2
5199133	25096	N	21540501	La Vela Rock	9/25/22	0	80	59	14	3	4	8	3	1	32	37	4
5198288	74999	N	21540501	La Vela Rock	9/25/22	82	0	55	2	5	7	9	2	1	112	43	3
5198369	11	E	21540501	La Vela Rock	9/25/22	0	82	62	14	2	5	7	2	1	112	43	2
5199188	27929	E	21540501	La Vela Rock	9/25/22	83	81	64	14	3	5	7	3	7	145	23	3
